iter	Passed	Remaining
2895	488028	3724923
2896	488193	3724730
2897	488349	3724464
2898	488552	3724561
2899	488738	3724528
2900	488955	3724723
2901	489106	3724421
2902	489262	3724156
2903	489403	3723781
2904	489538	3723356
2905	489711	3723224
2906	489899	3723199
2907	490015	3722634
2908	490180	3722439
2909	490335	3722165
2910	490494	3721927
2911	490697	3722023
2912	490880	3721963
2913	491024	3721607
2914	491172	3721284
2915	491319	3720954
2916	491477	3720705
2917	491624	3720374
2918	491830	3720491
2919	491981	3720188
2920	492138	3719935
2921	492310	3719790
2922	492458	3719471
2923	492607	3719154
2924	492793	3719116
2925	492962	3718953
2926	493178	3719145
2927	493350	3718997
2928	493505	3718728
2929	493652	3718399
2930	493926	3719028
2931	494150	3719274
2932	494363	3719437
2933	494526	3719232
2934	494679	3718945
2935	494840	3718721
2936	494999	3718477
2937	495163	3718279
2938	495309	3717937
2939	495456	3717605
2940	495603	3717281
2941	495753	3716972
2942	495943	3716966
2943	496152	3717100
2944	496336	3717043
2945	496499	3716834
2946	496641	3716469
2947	496794	3716183
2948	497011	3716376
2949	497201	3716366
2950	497343	3716006
2951	497501	3715759
2952	497664	3715546
2953	497830	3715360
2954	498033	3715446
2955	498228	3715475
2956	498382	3715203
2957	498517	3714779
2958	498685	3714607
2959	498841	3714348
2960	499030	3714328
2961	499207	3714226
2962	499426	3714435
2963	499631	3714533
2964	499784	3714247
2965	499935	3713949
2966	500112	3713848
2967	500256	3713490
2968	500392	3713083
2969	500540	3712764
2970	500688	3712443
2971	500834	3712108
2972	501016	3712037
2973	501157	3711666
2974	501307	3711361
2975	501466	3711118
2976	501616	3710818
2977	501779	3710603
2978	501935	3710346
2979	502079	3709993
2980	502226	3709668
2981	502371	3709325
2982	502527	3709067
2983	502673	3708731
2984	502858	3708689
2985	502998	3708310
2986	503144	3707975
2987	503290	3707638
2988	503425	3707223
2989	503588	3707015
2990	503782	3707038
2991	503922	3706658
2992	504072	3706353
2993	504210	3705962
2994	504357	3705641
2995	504494	3705240
2996	504692	3705291
2997	504851	3705051
2998	504986	3704639
2999	505130	3704288
3000	505261	3703848
3001	505406	3703511
3002	505584	3703408
3003	505763	3703321
3004	505911	3703001
3005	506055	3702654
3006	506198	3702302
3007	506343	3701960
3008	506528	3701916
3009	506676	3701600
3010	506837	3701380
3011	506989	3701091
3012	507131	3700732
3013	507284	3700447
3014	507451	3700270
3015	507609	3700028
3016	507754	3699687
3017	507894	3699318
3018	508027	3698890
3019	508178	3698597
3020	508364	3698554
3021	508529	3698367
3022	508672	3698014
3023	508810	3697625
3024	508977	3697448
3025	509147	3697295
3026	509387	3697647
3027	509575	3697622
3028	509742	3697445
3029	509888	3697108
3030	510037	3696807
3031	510177	3696433
3032	510361	3696375
3033	510481	3695859
3034	510639	3695613
3035	510787	3695302
3036	510931	3694958
3037	511069	3694570
3038	511244	3694455
3039	511382	3694068
3040	511541	3693827
3041	511706	3693638
3042	511866	3693409
3043	512017	3693122
3044	512191	3692994
3045	512323	3692566
3046	512474	3692269
3047	512628	3692000
3048	512781	3691723
3049	512926	3691386
3050	513100	3691260
3051	513244	3690918
3052	513387	3690572
3053	513539	3690285
3054	513684	3689951
3055	513802	3689422
3056	513989	3689390
3057	514136	3689075
3058	514282	3688743
3059	514433	3688457
3060	514586	3688174
3061	514736	3687877
3062	514945	3688003
3063	515082	3687612
3064	515233	3687320
3065	515402	3687158
3066	515573	3687017
3067	515731	3686772
3068	515891	3686544
3069	516059	3686377
3070	516212	3686100
3071	516366	3685834
3072	516488	3685340
3073	516641	3685063
3074	516817	3684953
3075	516961	3684610
3076	517128	3684434
3077	517287	3684203
3078	517456	3684038
3079	517612	3683784
3080	517798	3683747
3081	517949	3683456
3082	518118	3683293
3083	518272	3683029
3084	518420	3682718
3085	518569	3682412
3086	518754	3682365
3087	518900	3682041
3088	519041	3681685
3089	519198	3681433
3090	519341	3681089
3091	519493	3680809
3092	519681	3680781
3093	519830	3680479
3094	519972	3680130
3095	520113	3679768
3096	520277	3679571
3097	520423	3679249
3098	520605	3679183
3099	520752	3678867
3100	520885	3678446
3101	521028	3678106
3102	521168	3677742
3103	521273	3677125
3104	521465	3677131
3105	521609	3676791
3106	521756	3676476
3107	521908	3676198
3108	522058	3675905
3109	522206	3675597
3110	522411	3675687
3111	522555	3675351
3112	522700	3675024
3113	522848	3674714
3114	522994	3674395
3115	523143	3674090
3116	523329	3674054
3117	523491	3673843
3118	523625	3673437
3119	523777	3673159
3120	523926	3672860
3121	524079	3672585
3122	524258	3672498
3123	524414	3672241
3124	524570	3671991
3125	524714	3671657
3126	524855	3671299
3127	525002	3670987
3128	525183	3670914
3129	525330	3670597
3130	525478	3670291
3131	525635	3670053
3132	525785	3669758
3133	525931	3669435
3134	526102	3669293
3135	526243	3668935
3136	526400	3668694
3137	526549	3668395
3138	526710	3668177
3139	526852	3667832
3140	527035	3667768
3141	527181	3667448
3142	527324	3667112
3143	527478	3666846
3144	527635	3666604
3145	527790	3666350
3146	527970	3666269
3147	528112	3665918
3148	528239	3665469
3149	528385	3665151
3150	528534	3664851
3151	528688	3664586
3152	528863	3664471
3153	529014	3664185
3154	529167	3663917
3155	529319	3663644
3156	529466	3663334
3157	529614	3663026
3158	529812	3663067
3159	529958	3662749
3160	530122	3662557
3161	530288	3662377
3162	530435	3662069
3163	530604	3661911
3164	530854	3662309
3165	531025	3662164
3166	531203	3662070
3167	531369	3661885
3168	531531	3661681
3169	531688	3661440
3170	531870	3661366
3171	532019	3661074
3172	532163	3660742
3173	532305	3660400
3174	532444	3660029
3175	532591	3659725
3176	532771	3659637
3177	532918	3659325
3178	533078	3659110
3179	533224	3658793
3180	533369	3658470
3181	533517	3658167
3182	533691	3658040
3183	533812	3657555
3184	533957	3657233
3185	534113	3656984
3186	534243	3656562
3187	534394	3656277
3188	534579	3656229
3189	534720	3655876
3190	534865	3655557
3191	535008	3655223
3192	535167	3654993
3193	535323	3654749
3194	535495	3654610
3195	535637	3654268
3196	535786	3653970
3197	535930	3653643
3198	536077	3653336
3199	536238	3653128
3200	536419	3653051
3201	536568	3652756
3202	536715	3652447
3203	536857	3652105
3204	537009	3651829
3205	537158	3651537
3206	537324	3651363
3207	537468	3651036
3208	537610	3650694
3209	537769	3650467
3210	537903	3650074
3211	538040	3649695
3212	538223	3649635
3213	538357	3649242
3214	538505	3648938
3215	538652	3648634
3216	538800	3648332
3217	538953	3648069
3218	539130	3647962
3219	539271	3647621
3220	539410	3647258
3221	539566	3647015
3222	539714	3646715
3223	539864	3646427
3224	540061	3646461
3225	540207	3646151
3226	540354	3645841
3227	540504	3645556
3228	540655	3645281
3229	540799	3644953
3230	541004	3645039
3231	541148	3644717
3232	541290	3644377
3233	541421	3643963
3234	541568	3643657
3235	541714	3643347
3236	541900	3643302
3237	542039	3642949
3238	542173	3642554
3239	542321	3642255
3240	542461	3641909
3241	542583	3641437
3242	542772	3641411
3243	542915	3641079
3244	543075	3640866
3245	543218	3640536
3246	543359	3640191
3247	543506	3639889
3248	543677	3639747
3249	543822	3639429
3250	543968	3639120
3251	544129	3638906
3252	544274	3638591
3253	544425	3638317
3254	544603	3638215
3255	544732	3637798
3256	544874	3637462
3257	545015	3637120
3258	545159	3636795
3259	545315	3636550
3260	545488	3636422
3261	545632	3636098
3262	545776	3635780
3263	545917	3635439
3264	546064	3635135
3265	546204	3634784
3266	546393	3634763
3267	546536	3634434
3268	546657	3633958
3269	546797	3633609
3270	546940	3633280
3271	547080	3632937
3272	547263	3632871
3273	547408	3632560
3274	547543	3632178
3275	547680	3631808
3276	547821	3631468
3277	547972	3631196
3278	548154	3631124
3279	548301	3630827
3280	548459	3630598
3281	548604	3630281
3282	548748	3629962
3283	548888	3629614
3284	549071	3629554
3285	549213	3629221
3286	549358	3628908
3287	549511	3628648
3288	549664	3628385
3289	549811	3628084
3290	550008	3628118
3291	550149	3627779
3292	550297	3627486
3293	550453	3627247
3294	550598	3626934
3295	550732	3626546
3296	550914	3626480
3297	551051	3626110
3298	551195	3625792
3299	551333	3625433
3300	551481	3625141
3301	551612	3624736
3302	551791	3624650
3303	551934	3624327
3304	552066	3623925
3305	552172	3623359
3306	552313	3623022
3307	552463	3622746
3308	552643	3622662
3309	552789	3622359
3310	552937	3622068
3311	553072	3621688
3312	553216	3621369
3313	553356	3621026
3314	553532	3620919
3315	553693	3620716
3316	553841	3620426
3317	553978	3620062
3318	554123	3619747
3319	554269	3619448
3320	554434	3619268
3321	554583	3618980
3322	554742	3618761
3323	554887	3618455
3324	555029	3618123
3325	555179	3617844
3326	555353	3617728
3327	555505	3617460
3328	555667	3617266
3329	555811	3616946
3330	555956	3616637
3331	556104	3616349
3332	556287	3616285
3333	556431	3615968
3334	556573	3615644
3335	556738	3615459
3336	556884	3615156
3337	557027	3614836
3338	557203	3614732
3339	557344	3614398
3340	557487	3614071
3341	557619	3613680
3342	557795	3613571
3343	557945	3613299
3344	558124	3613208
3345	558268	3612896
3346	558420	3612628
3347	558573	3612374
3348	558749	3612271
3349	558956	3612358
3350	559145	3612333
3351	559283	3611981
3352	559430	3611689
3353	559576	3611388
3354	559732	3611153
3355	559896	3610963
3356	560088	3610958
3357	560236	3610671
3358	560395	3610457
3359	560536	3610124
3360	560687	3609855
3361	560849	3609654
3362	561077	3609879
3363	561222	3609575
3364	561368	3609275
3365	561518	3608996
3366	561659	3608668
3367	561806	3608375
3368	562001	3608386
3369	562163	3608191
3370	562299	3607823
3371	562448	3607543
3372	562600	3607281
3373	562751	3607012
3374	562942	3607002
3375	563121	3606912
3376	563321	3606961
3377	563479	3606736
3378	563613	3606360
3379	563763	3606083
3380	563947	3606026
3381	564092	3605721
3382	564256	3605537
3383	564406	3605263
3384	564551	3604957
3385	564705	3604705
3386	564898	3604708
3387	565042	3604400
3388	565177	3604025
3389	565325	3603742
3390	565466	3603410
3391	565612	3603114
3392	565795	3603045
3393	565947	3602788
3394	566096	3602511
3395	566237	3602174
3396	566406	3602027
3397	566554	3601736
3398	566735	3601664
3399	566881	3601363
3400	567027	3601068
3401	567164	3600712
3402	567320	3600477
3403	567475	3600234
3404	567640	3600057
3405	567782	3599736
3406	567937	3599494
3407	568081	3599181
3408	568228	3598889
3409	568374	3598592
3410	568580	3598676
3411	568723	3598356
3412	568878	3598116
3413	569023	3597814
3414	569166	3597497
3415	569313	3597205
3416	569493	3597124
3417	569642	3596845
3418	569773	3596455
3419	569919	3596155
3420	570044	3595729
3421	570199	3595487
3422	570373	3595371
3423	570529	3595137
3424	570701	3595002
3425	570851	3594731
3426	570995	3594423
3427	571150	3594185
3428	571334	3594124
3429	571478	3593814
3430	571618	3593482
3431	571802	3593426
3432	571961	3593211
3433	572108	3592923
3434	572281	3592794
3435	572438	3592569
3436	572581	3592254
3437	572732	3591991
3438	572890	3591770
3439	573039	3591489
3440	573226	3591455
3441	573375	3591173
3442	573523	3590890
3443	573676	3590643
3444	573849	3590518
3445	574003	3590268
3446	574187	3590213
3447	574332	3589910
3448	574465	3589533
3449	574613	3589251
3450	574759	3588957
3451	574882	3588516
3452	575061	3588430
3453	575208	3588141
3454	575351	3587829
3455	575493	3587511
3456	575639	3587215
3457	575785	3586923
3458	575987	3586972
3459	576122	3586614
3460	576267	3586310
3461	576408	3585987
3462	576549	3585661
3463	576693	3585353
3464	576879	3585309
3465	577030	3585048
3466	577178	3584766
3467	577315	3584417
3468	577451	3584058
3469	577592	3583738
3470	577778	3583690
3471	577922	3583388
3472	578060	3583041
3473	578221	3582844
3474	578373	3582584
3475	578518	3582290
3476	578697	3582196
3477	578839	3581883
3478	578991	3581625
3479	579153	3581431
3480	579310	3581205
3481	579470	3581003
3482	579669	3581033
3483	579794	3580615
3484	579962	3580454
3485	580090	3580056
3486	580259	3579900
3487	580415	3579672
3488	580641	3579876
3489	580793	3579617
3490	580969	3579509
3491	581126	3579284
3492	581264	3578943
3493	581426	3578754
3494	581616	3578731
3495	581764	3578448
3496	581953	3578425
3497	582104	3578163
3498	582259	3577926
3499	582434	3577811
3500	582621	3577773
3501	582759	3577431
3502	582912	3577183
3503	583053	3576862
3504	583205	3576607
3505	583354	3576334
3506	583564	3576431
3507	583741	3576331
3508	583896	3576093
3509	584043	3575810
3510	584196	3575561
3511	584334	3575221
3512	584533	3575254
3513	584701	3575098
3514	585097	3576336
3515	585398	3576989
3516	585611	3577109
3517	585809	3577137
3518	586019	3577235
3519	586152	3576860
3520	586292	3576531
3521	586444	3576279
3522	586590	3575985
3523	586747	3575764
3524	586939	3575752
3525	587088	3575476
3526	587226	3575140
3527	587384	3574921
3528	587525	3574598
3529	587691	3574428
3530	587890	3574462
3531	588037	3574175
3532	588186	3573904
3533	588322	3573550
3534	588485	3573363
3535	588655	3573218
3536	588881	3573411
3537	589049	3573256
3538	589159	3572749
3539	589311	3572495
3540	589507	3572505
3541	589699	3572493
3542	590053	3573461
3543	590203	3573198
3544	590348	3572899
3545	590487	3572568
3546	590634	3572279
3547	590795	3572082
3548	591088	3572678
3549	591335	3572999
3550	591473	3572662
3551	591627	3572419
3552	591789	3572222
3553	591955	3572050
3554	592151	3572062
3555	592247	3571471
3556	592398	3571209
3557	592525	3570808
3558	592632	3570284
3559	592801	3570131
3560	593041	3570407
3561	593199	3570186
3562	593304	3569652
3563	593499	3569654
3564	593663	3569472
3565	593812	3569203
3566	593983	3569062
3567	594140	3568840
3568	594292	3568586
3569	594443	3568324
3570	594587	3568023
3571	594729	3567712
3572	594932	3567764
3573	595068	3567413
3574	595226	3567196
3575	595344	3566740
3576	595488	3566435
3577	595633	3566145
3578	595804	3566001
3579	595949	3565706
3580	596093	3565410
3581	596254	3565206
3582	596408	3564966
3583	596551	3564662
3584	596732	3564584
3585	596878	3564292
3586	597026	3564013
3587	597162	3563667
3588	597305	3563359
3589	597455	3563096
3590	597638	3563028
3591	597788	3562766
3592	597939	3562508
3593	598088	3562237
3594	598242	3561997
3595	598402	3561793
3596	598566	3561611
3597	598709	3561309
3598	598859	3561042
3599	599008	3560771
3600	599150	3560462
3601	599297	3560177
3602	599487	3560151
3603	599626	3559823
3604	599771	3559530
3605	599932	3559334
3606	600097	3559157
3607	600275	3559062
3608	600480	3559123
3609	600610	3558739
3610	600773	3558558
3611	600948	3558442
3612	601111	3558255
3613	601254	3557949
3614	601451	3557964
3615	601612	3557763
3616	601765	3557523
3617	601910	3557229
3618	602057	3556944
3619	602195	3556612
3620	602378	3556547
3621	602523	3556254
3622	602674	3555994
3623	602830	3555768
3624	602992	3555573
3625	603135	3555274
3626	603320	3555215
3627	603463	3554912
3628	603623	3554708
3629	603754	3554334
3630	603897	3554027
3631	604049	3553780
3632	604215	3553612
3633	604354	3553287
3634	604496	3552977
3635	604649	3552729
3636	604785	3552384
3637	604934	3552118
3638	605098	3551941
3639	605230	3551572
3640	605376	3551288
3641	605520	3550992
3642	605655	3550641
3643	605804	3550371
3644	605994	3550344
3645	606151	3550123
3646	606299	3549854
3647	606455	3549625
3648	606643	3549589
3649	606938	3550177
3650	607138	3550207
3651	607240	3549665
3652	607342	3549121
3653	607497	3548886
3654	607658	3548690
3655	607821	3548507
3656	608011	3548478
3657	608114	3547946
3658	608264	3547683
3659	608391	3547285
3660	608539	3547014
3661	608694	3546783
3662	608908	3546896
3663	609062	3546656
3664	609206	3546365
3665	609357	3546108
3666	609490	3545749
3667	609640	3545489
3668	609898	3545858
3669	610067	3545703
3670	610245	3545605
3671	610444	3545634
3672	610603	3545422
3673	610753	3545161
3674	610946	3545152
3675	611103	3544934
3676	611257	3544694
3677	611411	3544456
3678	611564	3544217
3679	611704	3543899
3680	611892	3543854
3681	612056	3543675
3682	612202	3543394
3683	612351	3543127
3684	612487	3542788
3685	612624	3542453
3686	612805	3542369
3687	612952	3542095
3688	613120	3541939
3689	613259	3541617
3690	613403	3541318
3691	613550	3541043
3692	613733	3540973
3693	613869	3540636
3694	614016	3540356
3695	614175	3540151
3696	614318	3539848
3697	614453	3539503
3698	614631	3539405
3699	614781	3539148
3700	614933	3538898
3701	615087	3538662
3702	615244	3538442
3703	615393	3538183
3704	615577	3538114
3705	615717	3537798
3706	615856	3537479
3707	615979	3537062
3708	616145	3536899
3709	616328	3536827
3710	616509	3536746
3711	616663	3536513
3712	616805	3536205
3713	616948	3535908
3714	617088	3535591
3715	617242	3535360
3716	617427	3535297
3717	617572	3535012
3718	617708	3534672
3719	617870	3534484
3720	618017	3534210
3721	618165	3533938
3722	618360	3533941
3723	618512	3533691
3724	618656	3533398
3725	618803	3533125
3726	618942	3532803
3727	619090	3532537
3728	619268	3532440
3729	619435	3532276
3730	619587	3532032
3731	619733	3531750
3732	619876	3531454
3733	620027	3531199
3734	620195	3531048
3735	620352	3530829
3736	620495	3530533
3737	620647	3530284
3738	620789	3529984
3739	620938	3529722
3740	621118	3529635
3741	621265	3529361
3742	621415	3529102
3743	621587	3528970
3744	621723	3528636
3745	621871	3528367
3746	622050	3528275
3747	622193	3527974
3748	622426	3528191
3749	622638	3528283
3750	622834	3528287
3751	622999	3528116
3752	623206	3528182
3753	623376	3528036
3754	623521	3527753
3755	623670	3527492
3756	623812	3527187
3757	623907	3526623
3758	624090	3526553
3759	624236	3526271
3760	624421	3526212
3761	624573	3525969
3762	624718	3525686
3763	624847	3525310
3764	625030	3525239
3765	625193	3525057
3766	625343	3524799
3767	625513	3524655
3768	625660	3524381
3769	625811	3524131
3770	625998	3524081
3771	626135	3523752
3772	626281	3523478
3773	626425	3523184
3774	626528	3522667
3775	626679	3522417
3776	626860	3522336
3777	626994	3521990
3778	627140	3521711
3779	627285	3521427
3780	627434	3521164
3781	627534	3520632
3782	627720	3520578
3783	627816	3520021
3784	627961	3519734
3785	628106	3519453
3786	628243	3519123
3787	628395	3518879
3788	628598	3518926
3789	628758	3518724
3790	628904	3518447
